莤	1400
麾	121
麿	3888
莨	2909
莪	4909
莫	631
莱	222
黄	560
橘	700
莲	832
莳	6153
橙	527
莴	558
黉	4285
获	291
橞	1
莸	833
莹	902
黍	2510
莺	1267
橡	148
黎	466
莼	4246
黏	981
黐	5384
莽	848
黑	729
黒	7241
橦	909
黔	539
默	187
菀	2972
菁	1092
黛	711
黜	1410
黝	262
橱	361
黟	1018
菅	604
黠	413
菇	794
菈	5000
黢	645
菊	1347
橹	3103
菌	411
黧	2000
黩	3488
橼	107
菏	81
菑	2222
橿	1
菔	789
黯	295
菖	177
菘	2252
檀	1072
菜	827
檄	1328
菟	2307
菠	109
黻	3333
菡	2860
黾	4545
檎	2500
菩	166
菪	434
檐	1072
菰	4000
檗	1034
菱	377
菲	489
菸	2258
鼋	2000
鼎	822
鼐	6875
菽	5344
鼓	268
檩	2631
鼙	270
檬	191
檮	363
萁	1666
萃	656
萄	14
鼠	550
萋	2580
萌	1341
萍	1296
萎	106
鼬	3899
萘	5178
萜	3500
鼷	1000
萝	148
鼹	374
鼻	672
萤	845
鼾	796
营	173
萦	776
萧	771
萨	245
萩	1000
萱	1765
萸	1437
萼	5909
落	319
齐	694
齑	3076
葆	887
葑	1764
著	1467
葚	679
葛	969
葡	60
董	346
齿	495
葩	239
葫	94
葬	360
葭	2500
龃	1
葱	805
龄	104
龅	888
葳	1039
龇	773
龈	355
葵	934
龉	476
龊	42
龋	567
龌	208
葺	196
欠	1069
次	448
欢	116
欣	532
欤	1221
龑	3676
倌	1927
倍	3492
欧	106
倏	1325
倒	1398
龙	797
龚	1346
龛	1658
倔	779
蒂	310
欱	2500
龟	1254
倘	660
欲	1843
候	57
倚	1859
龢	5135
倜	510
欷	3214
蒋	928
蒌	6041
借	1010
欺	200
倡	74
款	458
倥	769
倦	417
倨	1707
倩	695
蒗	5
倪	891
倬	3947
蒙	425
倭	1175
倮	877
蒜	744
歃	800
蒟	677
歆	536
蒡	588
歇	698
歉	37
歌	570
债	198
倻	1
值	333
倾	159
歔	1363
蒯	5268
蒲	1385
歙	1627
蒴	3636
偃	735
蒸	951
蒹	4210
蒺	6923
蒻	1016
假	716
偈	5641
止	157
蒽	6000
正	1016
此	686
步	92
蒿	735
偌	70
武	350
歧	66
偎	791
歩	3589
偏	457
歪	1125
蓁	5625
偕	1985
蓄	203
做	3477
蓉	1082
停	575
蓊	4000
歹	90
死	1001
歼	1982
蓑	1162
健	148
蓓	1465
蓖	1075
偬	769
殁	4269
殂	4000
殃	316
蓝	591
殄	847
偲	1221
蓟	346
殆	360
殇	2013
蓣	1509
殉	296
偶	267
殊	60
偷	987
偸	5384
蓥	823
残	198
蓦	188
殍	2142
偻	173
殑	8898
偾	1
殒	847
蓬	545
偿	53
殓	1241
殖	49
傀	159
殚	398
傅	408
殡	68
蓼	6133
傈	629
蓿	125
傍	251
殭	2000
傕	3333
蔄	2093
殳	5000
殴	96
段	641
殷	1210
傣	743
蔑	474
傥	233
殿	1032
蔓	246
傧	4000
储	160
傩	1355
蔗	481
催	744
蔚	761
毁	362
毂	277
蔟	503
傲	341
毅	633
蔡	890
毋	568
母	190
毎	6585
傻	1800
每	285
毑	353
蔫	2236
蔬	29
毒	227
毓	1465
比	1170
毕	114
毖	1250
毗	287
毙	594
蔴	1
蔵	5500
毛	610
蔷	382
蔸	7000
蔺	1316
毡	1811
蔻	1436
蔼	276
蔽	179
僊	1
像	3517
毫	29
毯	223
蕃	1528
毳	3333
僚	183
蕈	4239
僜	2500
蕉	321
毷	315
蕊	1179
毸	344
毹	314
毽	668
僧	720
蕖	5714
蕙	1925
僭	648
僮	4444
蕞	754
氅	3000
氆	1052
僳	714
氇	1052
僵	225
蕤	2840
蕨	3734
僻	274
氏	415
民	82
氓	124
气	298
氘	5945
蕲	1186
氙	210
氚	4615
蕴	318
氛	9
蕹	2222
氟	1955
氠	3333
蕺	1333
儆	395
蕻	4324
氢	1164
氤	326
蕾	716
儋	151
氦	3472
氧	250
氨	458
氩	7341
儒	1697
氮	812
氯	773
氰	69
薄	638
薅	6585
氲	1638
水	707
薇	597
氵	6578
永	320
氹	3409
儡	201
薏	362
氽	6279
氿	5217
薙	3555
汀	809
汁	861
薛	1196
薜	6521
求	167
汆	3838
汇	312
汈	2500
汉	377
汊	1683
薨	3157
汏	3333
汐	857
薪	136
儿	217
汔	2727
薮	2692
汕	193
薯	523
薰	777
汗	662
兀	594
汛	46
允	128
汜	3461
薷	613
汝	1122
元	1821
汞	1418
兄	179
薹	1805
江	329
充	66
兆	558
池	649
污	56
先	885
光	643
汤	1440
克	447
免	138
汨	265
汩	714
児	5000
汪	832
汫	816
兑	266
汭	2631
藁	111
兔	1856
兕	6071
兖	487
汰	96
汲	432
汴	890
党	1185
兜	1055
汶	580
藉	1409
汹	46
兢	187
藏	656
汽	24
藐	236
汾	397
入	167
藓	1776
藕	2764
全	319
八	744
公	50
六	1281
兮	1814
沁	1266
藜	1944
沂	178
沃	291
兰	337
沄	1
共	873
沅	689
藠	1509
沆	1071
关	119
兴	356
沈	617
兵	663
沉	239
其	2755
藤	1104
具	105
典	104
沌	106
兹	684
养	331
沏	3537
藩	878
兼	1024
沐	941
兽	478
沓	389
沔	4444
沕	1875
沙	343
沚	4545
冀	1297
沛	962
沟	458
内	916
冇	5606
藻	694
没	1157
冈	485
沣	2532
冉	1137
沤	4489
藿	180
沥	386
沦	94
册	334
沧	217
再	3324
冏	1538
沩	2129
沪	450
沫	360
冒	211
蘀	4057
沭	576
沮	217
冕	96
沱	564
冗	496
蘅	1901
河	216
写	2008
军	646
农	106
沸	248
油	401
沺	1111
冠	170
治	154
冢	3652
沼	353
沽	562
蘑	174
冤	609
沾	2124
冥	869
沿	668
蘖	3775
冬	542
冮	886
冯	697
冰	564
泄	229
泅	2465
冲	696
决	43
况	11
冶	630
泉	650
冷	606
泊	312
泌	136
冻	501
冼	1475
冽	430
泓	1981
泔	316
法	215
泖	5909
泗	879
净	305
泛	165
凃	4285
蘸	2235
泞	10
凄	492
泠	680
准	153
凇	3214
泡	1312
蘼	1621
波	493
凉	450
泣	523
凋	727
泥	395
凌	246
注	136
减	188
泪	559
泫	7000
凑	1294
泮	1473
泯	803
凖	3111
泰	357
泱	478
泳	175
凛	932
泵	788
泷	1930
凝	253
泸	153
泺	717
几	190
凡	2728
泻	677
虎	456
虏	555
泼	546
虐	605
泽	503
泾	650
凤	697
虑	46
虓	2972
虔	303
凫	3516
凭	858
虚	334
洁	309
凯	493
凰	74
洄	1250
虞	1124
凳	501
虢	2084
凶	266
凸	212
洋	360
凹	861
洌	2127
出	1575
洎	350
击	97
凼	3084
函	1136
洑	5625
虫	575
虬	4722
凿	1096
洒	942
虱	1137
洗	677
洙	1216
刀	1001
刁	1445
洛	254
刃	529
洞	912
虹	733
虺	3636
分	658
虻	4285
切	102
刈	6666
洣	1343
虽	823
虾	1425
刊	213
津	221
洧	5625
刍	1875
洨	2916
刎	2083
洪	412
刑	120
划	147
蚀	434
洮	952
蚁	619
蚂	193
洱	114
列	213
刘	366
洲	117
洳	6000
则	5692
刚	1560
洵	2629
创	146
初	302
蚊	197
洸	239
洹	5200
蚌	549
蚍	1
洺	5185
删	222
活	162
洼	430
洽	70
判	148
派	745
蚓	516
蚕	795
刨	2390
利	174
别	209
刮	1571
流	243
蚜	2960
蚝	2417
浃	220
到	3870
浅	1142
浆	863
浇	1267
浈	327
蚣	594
浉	606
制	175
蚤	680
刷	930
浊	915
券	160
测	91
刹	164
蚧	6304
浍	1111
刺	284
蚨	2352
刻	217
济	41
蚩	792
浏	71
蚪	218
浐	416
刽	110
浑	281
刿	6250
蚬	3219
浒	219
浓	312
浔	1673
蚯	196
蚱	1818
浙	105
蚴	517
浚	1003
蚵	1216
浛	1891
剁	3064
蚶	1257
浜	4166
剂	779
剃	669
浞	3125
浠	2464
浡	2222
浣	2493
削	423
剌	4285
浦	362
前	1911
浩	592
浪	289
剐	1923
剑	931
蛀	1167
浮	308
剔	270
浯	5531
浰	1
剖	281
蛆	623
浴	438
蛇	1927
蛉	3636
剜	4782
蛊	772
海	296
浸	556
蛋	474
剡	5600
蛎	363
蛏	1192
蛐	1506
浿	250
剥	402
蛔	214
剧	497
剩	253
剪	1059
蛙	1140
蛛	279
涂	1357
副	101
蛞	416
蛟	76
涅	216
割	660
消	26
涉	105
蛤	1223
涌	641
涎	558
剽	155
涑	2800
剿	383
蛭	973
涓	2970
涔	4729
蛮	1332
涕	654
蛰	1476
蛱	2558
蛲	555
蛳	563
涛	811
涝	268
涞	191
蛹	2628
涟	568
涠	418
涡	177
劈	1545
涣	445
涤	561
蛾	1105
润	309
涧	2027
涨	536
劏	4666
涩	604
涪	179
蜀	965
涮	2204
涯	45
蜂	469
蜃	641
液	313
涳	1
蜇	565
蜈	172
涵	340
力	301
蜉	1
蜊	532
劝	995
涸	753
办	576
功	103
蜍	917
加	1413
务	36
劢	5384
劣	136
涿	244
蜒	514
蜓	650
蜕	188
动	124
助	104
蜗	161
努	45
蜘	43
劫	216
劭	4705
蜚	433
淀	138
蜜	401
蜞	4666
励	35
淄	73
淅	295
劲	507
淆	369
劳	134
蜡	1121
淇	378
劵	2628
蜢	721
蜣	1
蜥	463
淋	526
効	4666
淌	890
劻	952
劼	4722
劾	174
淑	441
势	85
蜮	3684
淖	288
蜱	2126
淘	217
淙	2039
蜴	463
淝	456
蜷	488
勃	442
淞	930
勅	1538
淠	3846
蜻	326
勇	603
淡	359
勉	217
淤	409
蜿	100
勋	1099
淦	3162
勍	3181
勐	1968
淫	356
勒	335
淬	1006
淮	245
深	259
勘	123
淳	872
蝇	488
蝈	359
蝉	1139
混	469
蝌	427
募	37
淹	361
蝎	1123
添	491
淼	944
勤	603
蝓	1153
蝗	646
勫	3200
勬	2500
蝙	15
勮	1428
勰	3454
清	421
蝠	131
済	2307
蝣	851
勷	3571
渊	1019
渌	1232
渍	732
勺	882
渎	224
渐	152
渑	259
勾	779
勿	1251
蝮	1481
渔	188
渖	725
蝰	1463
渗	275
渚	777
匀	739
蝴	18
蝶	899
渝	1008
包	546
匆	72
渠	237
渡	354
蝼	1052
匈	238
蝽	2916
渣	655
蝾	2702
渤	170
渥	406
匍	340
渨	2500
匏	2777
温	180
匐	395
渭	454
匕	125
港	435
螂	739
螃	64
化	457
北	200
螅	208
渲	42
匙	374
渴	272
螈	666
匝	222
游	299
匠	944
渺	533
融	102
匡	1191
渼	206
匣	1142
匪	462
匮	72
湃	137
湄	375
螟	1835
湉	3625
匹	259
湍	206
区	674
湎	69
螨	1399
医	49
匾	825
匿	126
湓	1000
螭	7083
湔	5500
螯	1571
湖	352
湘	569
螳	391
湛	359
十	142
湜	1439
千	225
湟	864
卅	3008
螺	601
湡	7272
升	363
午	55
螽	5714
卉	506
半	285
卍	4545
湨	1980
华	382
协	41
湫	3613
卑	414
湬	2500
卒	1176
蟀	789
卓	497
湮	720
单	444
卖	1647
湱	1000
南	211
湲	2857
蟆	881
湴	3750
博	248
卜	607
蟊	937
湸	1764
蟋	948
卞	2942
卟	5294
占	2124
卡	991
卢	780
卣	2350
蟑	247
卤	2377
湾	294
湿	256
蟒	849
卦	380
卧	488
卫	124
蟛	3333
溁	2340
卯	2220
溃	284
印	342
危	52
溅	864
溆	661
蟠	694
即	2068
却	7413
卵	639
溉	102
卷	957
溋	1
蟥	1372
卸	614
蟧	1
卺	2380
溏	527
源	180
蟫	1
溒	473
卿	1069
溓	975
溔	465
溘	476
蟳	4545
溜	1141
厂	611
厄	415
蟹	1581
溟	1462
厅	567
溠	260
历	32
溢	286
厉	198
蟾	742
溥	598
压	354
溦	402
厌	328
溧	504
溪	718
溯	227
厕	81
溰	1764
蠄	1
溱	1698
溲	109
厘	114
溴	2607
厚	490
溶	533
溷	813
厝	2274
原	520
蠍	3149
溺	67
溻	4000
厢	211
溽	1886
溾	1584
厥	648
厦	86
蠕	81
厨	225
蠖	363
厩	3522
滀	5000
滁	372
厮	195
滂	648
滃	4909
厰	285
滆	3263
蠡	1156
滇	883
滈	6315
蠢	433
滉	120
滋	111
滍	1428
去	2611
滏	1074
滑	317
滒	2121
县	700
滓	824
滔	523
滕	530
滗	5384
蠲	6666
滘	557
滙	2000
滚	518
叁	4549
参	29
滞	207
蠹	3777
滟	1021
滠	121
满	517
滢	995
又	8045
叉	369
及	3476
滤	404
友	131
滥	411
滦	454
双	696
反	158
滨	260
滩	425
滪	500
发	665
血	471
叔	420
取	200
衄	3076
受	726
变	583
衅	18
叙	156
滴	871
叛	200
滹	296
叟	2550
行	226
叠	683
衍	316
叡	2272
口	313
古	444
句	342
另	179
衔	141
叨	329
叩	1792
只	2922
街	624
叫	3302
衙	1189
召	56
叭	231
叮	335
可	2990
漂	372
台	668
叱	968
史	305
漆	1364
右	508
衡	128
漈	4727
叵	291
衢	318
漉	367
叶	852
衣	241
号	1063
司	94
补	384
叹	343
漍	1
叻	2330
表	113
叼	1927
衩	599
漏	507
叽	1219
衫	819
衬	348
漓	125
衮	2100
演	235
漕	1506
漖	2363
衰	378
衲	1250
吁	67
吃	3047
衷	111
各	1208
漠	148
吆	236
合	94
衽	3333
吉	505
衾	6470
吊	735
衿	1666
同	426
漧	1
名	1183
后	3482
吏	1998
漩	181
漪	829
吐	762
向	4366
漫	139
吒	883
漭	2000
吓	295
袁	996
吕	952
漯	169
袂	99
漱	525
吗	7660
袄	1660
袅	734
漳	203
袈	520
君	1392
漷	1200
吝	246
吞	688
袋	716
吟	1426
吠	1492
袍	468
吡	5795
吣	3333
漾	809
袒	329
否	147
吧	6335
吨	1528
吩	285
袖	351
含	889
听	1402
吭	1003
吮	1319
启	108
袜	982
吱	1155
吲	3913
潆	5555
吴	564
潇	266
吵	1017
袤	62
潋	877
吸	160
吹	1412
潍	119
吻	738
吼	1997
袪	3220
吾	1615
被	4414
袭	109
袱	141
潘	793
呀	6354
潜	101
呃	5886
潞	1455
潟	253
呆	1024
潢	200
呈	716
告	55
呋	705
潦	939
潩	1
潪	1250
呐	873
呒	2272
呓	1355
潭	506
呔	3939
潮	1974
裁	110
裂	389
呕	223
呖	5789
呗	8628
潲	287
装	480
员	218
呙	2857
裆	1551
潴	2733
呛	1359
呜	1306
潸	26
潺	368
潼	436
呢	7872
呤	1185
呦	3621
裔	214
裕	472
周	465
裘	2606
裙	714
澂	555
呱	470
澄	313
裟	714
呲	1470
味	349
裢	1875
澈	282
呵	287
呷	4598
裤	687
澍	1923
裨	127
呻	178
澎	315
呼	128
命	232
裱	1519
澙	1639
裳	1765
咀	1018
–	4873
裴	1637
咁	7619
咂	2006
澜	377
咄	102
裸	400
裹	666
咆	73
澡	320
裾	1627
澥	1428
咋	2946
和	8590
澧	1024
咎	179
咏	1029
咐	47
咒	447
褀	2727
咔	2050
澯	1
褂	1090
咕	413
咖	124
咙	268
澳	343
咚	1317
咛	612
澶	8068
咝	4000
褊	1818
‰	2323
′	2378
″	4444
咣	2500
褐	522
咤	285
褒	432
咦	4748
褓	670
褔	5000
咧	1051
咨	14
咩	5132
咪	654
咫	136
咬	1111
咭	3658
褚	2132
激	35
褛	1153
濂	1181
咯	4157
咱	3354
咲	4925
咳	651
褡	4222
濉	218
褥	526
咸	970
咻	2933
褪	891
咽	647
褫	2702
濑	2068
咿	1219
濒	176
濓	3913
褴	444
哀	343
褵	1
濛	1313
品	147
哂	4545
褶	1306
濞	1538
哄	304
濠	1565
哆	677
哇	2935
濡	877
哈	308
哉	2374
哋	3142
哌	3658
响	130
哎	3190
哏	3934
哐	1818
哑	515
哒	4234
哓	5666
哔	1263
襁	46
濮	362
濯	5748
哖	2000
哗	370
襄	323
哙	3913
哚	2000
哝	3559
哞	2285
哟	6700
哥	868
哦	8163
哧	2020
哨	838
哩	7843
哪	847
哭	1605
哮	321
襞	1851
襟	778
哲	670
哺	199
哼	1951
哽	129
唁	56
唆	342
唇	702
唉	6270
西	284
唏	227
唐	899
唑	769
唔	3340
要	2913
覃	1469
覆	100
唛	4069
唠	500
唢	1
唤	226
唧	774
唬	477
售	186
唯	246
唰	2553
唱	1151
唳	571
唷	5294
唾	242
観	3846
啁	2500
啃	1787
啄	2825
商	237
啉	3974
啊	7477
啐	4705
见	635
啕	125
观	183
啖	4414
规	17
觅	867
视	120
览	47
啜	4124
觉	90
觊	186
觍	2500
觎	220
啡	151
觐	666
觑	442
啤	69
角	269
啥	3106
啦	5932
啧	154
啪	1597
啫	1572
啬	547
啭	5757
觚	5365
啮	1029
啰	4942
觞	5000
啵	3636
啶	3534
解	101
啷	2483
觥	1061
啸	488
℅	6964
触	108
觧	4000
啻	101
啼	919
℉	2000
啾	2105
喀	269
喁	666
喂	1886
喃	730
善	254
喆	1553
喇	106
喉	824
喊	1681
喋	293
喎	909
喑	2238
言	110
喔	7443
§	7142
喘	699
喙	5104
訇	322
喜	354
喝	2946
喟	1200
±	3315
喧	211
喱	1286
喳	588
喵	1810
喷	783
喹	3287
喺	8571
喻	1225
喽	7773
訸	1
嗅	1058
訾	1054
Ⅱ	1665
Ⅲ	1085
嗏	1
Ⅳ	454
嗑	2111
á	6515
嗒	1195
Ⅶ	1842
嗓	248
Ⅷ	5000
嗔	2946
嗖	2974
è	5844
é	4683
詈	5000
ì	4883
嗜	1102
í	5735
嗝	846
ⅱ	1111
嗞	2592
ⅲ	2000
嗟	4100
ⅳ	1
嗡	724
ⅵ	1
ò	1296
ó	7222
嗣	4256
嗤	733
ⅹ	2000
嗦	1252
嗨	4974
嗪	5970
嗫	2083
嗬	5949
嗮	8000
嗯	6499
嗲	2698
嗳	4339
嗵	4375
嗷	415
ā	8148
嗽	378
←	3333
↑	4794
→	6105
↓	4791
嘀	626
↘	5000
嘅	8048
詹	348
嘈	379
嘉	393
ě	1764
嘌	210
嘎	1173
嘏	4166
嘘	676
嘚	5200
ī	8048
嘛	6888
誉	93
誊	1641
嘞	8279
嘟	645
嘢	3863
嘣	6037
嘤	1500
誓	376
嘧	909
嘭	3009
嘱	209
嘲	146
嘴	1246
嘶	800
嘹	236
嘻	404
説	6000
嘿	2309
噁	721
噉	2307
噌	1269
噍	1428
噎	1258
噔	1079
噗	4888
噘	7857
噙	371
噜	540
噢	7732
噤	1219
器	661
噩	55
噪	199
噬	974
噱	44
噶	2906
噻	7735
噼	372
∑	3157
∕	4062
嚅	2972
√	2516
嚎	1051
嚏	1421
嚒	3125
嚓	717
∩	500
謇	500
嚟	5416
嚣	132
∽	4782
嚯	3636
嚷	747
瀍	1029
≈	6666
嚼	1524
瀑	557
瀚	1103
瀛	1315
瀞	1594
瀣	481
囊	319
囍	4069
≤	3229
≥	1264
≦	7540
≧	5303
囔	1324
囗	3120
囚	389
四	1282
囝	5781
回	459
囟	3684
因	1356
囡	4032
瀼	1
团	520
囤	862
囧	1728
囫	243
园	483
困	119
囱	42
围	158
囵	1111
囹	500
灌	644
警	76
固	164
灏	966
国	136
图	875
